Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
40564,764.684,275.5796198,188.5512833,1.461563215,0.729295422,41107,227.2612789,0.761050657,0.986790571,0.871739312,0.824666494,0.006793699,0.001938204,0.680074827,0.99397235,4
38261,734.029,271.8838261,179.5208841,1.514496921,0.751014893,38662,220.7156955,0.713931184,0.989628059,0.892359279,0.811801491,0.00710603,0.001903734,0.659021661,0.998086276,2
31507,644.759,232.2807816,173.1442548,1.34154484,0.666607063,31766,200.289686,0.824920145,0.991846628,0.95240593,0.862274032,0.007372355,0.002514011,0.743516506,0.997460732,2
71970,1040.987,390.9669663,236.0461934,1.656315489,0.797173936,73124,302.7128178,0.780128775,0.984218588,0.834585346,0.774266994,0.00543236,0.001204291,0.599489378,0.992943543,5
68100,1014.884,384.1957345,227.0617879,1.692031663,0.806667535,69047,294.4615645,0.72262309,0.986284705,0.830852947,0.766436319,0.005641641,0.001200852,0.587424631,0.993941075,5
45628,777.737,265.0395503,219.313577,1.208495862,0.561502698,46097,241.0298196,0.776977437,0.989825802,0.947928926,0.909410763,0.005808704,0.002450752,0.827027936,0.999459838,7
37884,699.809,249.3710146,193.5915024,1.288129962,0.630340008,38145,219.6256062,0.755398696,0.993157688,0.972090379,0.880718261,0.006582489,0.002442969,0.775664655,0.999156882,7
56987,927.498,372.4808041,195.3521964,1.906714186,0.851433576,57644,269.3661113,0.7821009,0.988602456,0.832452947,0.723167767,0.006536242,0.001102717,0.522971619,0.997157405,6
51349,856.244,323.4435007,203.3939461,1.5902317,0.777535391,52073,255.6943046,0.777661669,0.986096442,0.880129893,0.790537773,0.006298925,0.001517528,0.62494997,0.993815253,4
27381,610.721,220.2443851,158.6446075,1.388287875,0.693650528,27756,186.7152162,0.747257246,0.986489408,0.922515054,0.847763797,0.008043694,0.002562918,0.718703456,0.997767294,2
78217,1171.758,400.5241402,249.4304055,1.605755078,0.782412939,80156,315.5772132,0.696376425,0.975809671,0.715871651,0.787910594,0.005120679,0.001217349,0.620803104,0.996857737,1
64549,1004.338,417.4358067,198.7036811,2.100795539,0.879439786,65253,286.6815993,0.732803542,0.989211224,0.804154678,0.686768108,0.00646696,0.000887402,0.471650435,0.990841129,6
44341,785.279,293.6510727,193.0746937,1.520919531,0.753457179,44737,237.6062176,0.745126706,0.991148267,0.903581603,0.809144729,0.006622563,0.001751099,0.654715193,0.995769124,4
42843,776.196,284.0933385,192.7875666,1.473608198,0.734502084,43422,233.5581337,0.803974554,0.986665745,0.893607772,0.8221176,0.006631033,0.001868516,0.675877349,0.995978401,4
85453,1115.353,438.2280907,250.243983,1.751203307,0.820925071,86451,329.8516922,0.830850754,0.988455888,0.863202121,0.752694086,0.005128294,0.001015375,0.566548387,0.992141409,5
32708,657.63,233.129695,178.91604,1.303011709,0.641105437,33047,204.0713577,0.756079519,0.989741883,0.95038729,0.875355487,0.007127605,0.002581435,0.766247229,0.998429111,2
31706,655.576,239.022397,169.246283,1.412275607,0.70613514,32019,200.9212109,0.809322034,0.990224554,0.927054416,0.840595749,0.007538712,0.002321805,0.706601214,0.997915658,2
42490,771.623,296.8766722,183.8915802,1.614411448,0.785059167,43065,232.5939558,0.797350297,0.98664809,0.896780728,0.783469964,0.006986977,0.001623897,0.613825185,0.990966405,4
35139,696.413,257.3099272,174.3680657,1.475671168,0.735377439,35512,211.519182,0.776260852,0.989496508,0.910469754,0.822040503,0.007322631,0.002062623,0.675750589,0.99718566,2
69281,1030.131,385.9841557,231.346096,1.668427357,0.800474494,70522,297.003887,0.734134427,0.982402654,0.820425402,0.769471707,0.005571284,0.001204774,0.592086707,0.987853661,6
62459,993.163,381.2807377,210.1410879,1.814403559,0.834409285,63358,282.0022495,0.635165506,0.985810789,0.795726511,0.739618401,0.006104496,0.001126835,0.547035379,0.992542938,6
47327,825.849,321.678254,188.3403868,1.707962161,0.810677415,47812,245.4762879,0.812062457,0.989856103,0.872002129,0.76311123,0.006796929,0.001421818,0.582338749,0.994612548,4
43066,762.089,276.4788318,198.4456029,1.393222262,0.696290004,43430,234.1651858,0.776061846,0.991618697,0.931822116,0.846955206,0.006419886,0.002037741,0.71733312,0.999404472,7
42219,769.884,288.7779838,187.1060851,1.543391727,0.761705287,42680,231.8510305,0.807200352,0.989198688,0.895091057,0.802869483,0.006840001,0.001753136,0.644599406,0.994869391,4
42927,767.794,280.7267552,195.0632158,1.439157835,0.719153905,43403,233.7869841,0.784412974,0.989033016,0.915062956,0.832791958,0.006539631,0.001940346,0.693542445,0.998117044,4
53931,915.794,364.5795437,189.2970041,1.925965735,0.854640599,54651,262.0440457,0.647399885,0.986825493,0.808077007,0.718756854,0.006760111,0.001112914,0.516611415,0.994975883,6
44805,841.088,311.8408512,185.3269174,1.682652771,0.804243677,45487,238.8461802,0.646536797,0.985006705,0.795890777,0.765923321,0.006959957,0.0014775,0.586638533,0.987108953,6
53370,892.301,344.2801299,200.1156997,1.720405398,0.813719075,54303,260.6775681,0.808636364,0.982818629,0.842333954,0.757167043,0.006450817,0.00130786,0.573301932,0.986311738,6
31390,653.785,237.5376375,169.070098,1.404965398,0.702421419,31812,199.9174562,0.711936676,0.986734566,0.922850337,0.841624335,0.007567303,0.002342038,0.708331521,0.995181278,2
30369,637.328,230.282202,168.1345866,1.369630167,0.683314563,30660,196.6392935,0.730603604,0.990508806,0.939538017,0.853905737,0.007582805,0.002486849,0.729155008,0.998672696,2
59718,1001.425,379.2394576,202.104719,1.876450285,0.846164921,60836,275.7450256,0.767267962,0.981622723,0.748304333,0.727100042,0.006350505,0.001094875,0.528674471,0.992031362,6
35128,669.663,228.4024536,195.966868,1.16551566,0.51366751,35376,211.4860722,0.785527404,0.992989597,0.984352571,0.925936078,0.006502006,0.002948161,0.857357621,0.999263734,7
44258,832.579,334.9047441,169.4686685,1.976204493,0.862521447,44909,237.3837311,0.65856199,0.985504019,0.802325773,0.7088097,0.007567101,0.001178224,0.50241119,0.992867251,6
40516,733.046,255.9552003,201.8966982,1.267753275,0.614653779,40896,227.1267782,0.772336491,0.990708138,0.947488549,0.887369266,0.006317386,0.00241621,0.787424215,0.998259627,7
60413,977.491,390.7232106,199.2938491,1.960538232,0.860136444,61469,277.3449488,0.765050781,0.982820609,0.794538108,0.709824605,0.006467535,0.001012798,0.50385097,0.987819091,6
29119,643.089,250.4928561,148.3821804,1.688159962,0.80567272,29407,192.5498956,0.764719786,0.990206413,0.884798053,0.76868418,0.008602385,0.001852637,0.590875368,0.99749214,2
46680,844.028,341.0410634,175.2140716,1.946425081,0.857932519,47312,243.7925798,0.757398754,0.986641867,0.823430602,0.714848169,0.007305935,0.001176822,0.511007905,0.994638603,6
41378,740.424,262.1846386,201.3165446,1.302350182,0.640638496,41663,229.5301851,0.733028628,0.993159398,0.948458612,0.875452453,0.006336329,0.002295873,0.766416998,0.998143318,7
61254,961.239,347.3497104,224.9855621,1.543875558,0.761877961,62242,279.2687148,0.786709649,0.984126474,0.83307011,0.803998698,0.005670645,0.001461617,0.646413906,0.99798263,1
51828,932.413,379.141053,174.6356099,2.171040908,0.887603383,52624,256.8841356,0.653247457,0.984873822,0.749130836,0.677542391,0.007315371,0.000950959,0.459063692,0.996646054,6
36221,707.921,264.9887452,174.7428045,1.516450111,0.751761746,36622,214.7510409,0.754604167,0.989050298,0.908240176,0.810415705,0.007315887,0.001946606,0.656773615,0.995964422,2
37784,717.954,269.1635103,178.9581635,1.504058295,0.746961007,38074,219.3355488,0.726615385,0.992383254,0.921137701,0.814878468,0.007123743,0.001937579,0.664026917,0.998735193,4
24098,571.72,198.4735916,154.9509464,1.28088015,0.62488955,24466,175.1642845,0.739202454,0.984958718,0.926454498,0.882557136,0.008236102,0.003082285,0.778907098,0.99768664,2
33717,664.363,231.6225255,185.6531262,1.247609077,0.597950376,33985,207.1951199,0.766225798,0.992114168,0.959948457,0.894537867,0.006869607,0.002713355,0.800197996,0.998334283,7
40143,721.446,251.9267346,203.1890745,1.239863586,0.591179057,40480,226.0788691,0.747820417,0.991674901,0.96919693,0.897399276,0.006275733,0.002510655,0.80532546,0.998493712,7
38354,715.527,253.6098213,192.8160004,1.315294482,0.649588466,38702,220.9837766,0.79630437,0.991008217,0.941387604,0.871353386,0.006612343,0.002351324,0.759256724,0.998646179,7
43395,769,284.9580296,194.5261114,1.464883185,0.730747092,43780,235.0579291,0.816370683,0.99120603,0.922140034,0.82488614,0.00656661,0.001875413,0.680437144,0.99676093,4
37364,731.173,277.2243955,171.9148118,1.612568415,0.78450007,37787,218.1130953,0.796334186,0.988805674,0.878259661,0.786774537,0.007419559,0.001753715,0.619014171,0.998202701,4
85330,1118.881,426.9344592,258.2929912,1.652907642,0.796229665,87158,329.6142144,0.80369589,0.979026595,0.856532431,0.772048747,0.005003334,0.001096524,0.596059268,0.98523092,5
29667,662.939,254.3430983,148.6025845,1.71156578,0.811566299,30063,194.3532803,0.703459559,0.986827662,0.848274395,0.764138212,0.008573267,0.001803075,0.583907207,0.999395593,2
37848,697.327,240.9621294,200.1462736,1.203930131,0.556850132,38105,219.5212297,0.795778053,0.993255478,0.978092293,0.911019629,0.006366575,0.002705182,0.829956764,0.999209956,7
88489,1188.149,467.2957134,244.0709963,1.914589282,0.852758608,90923,335.6600871,0.735056154,0.973230096,0.787693638,0.718303373,0.005280834,0.000867189,0.515959736,0.987850979,5
41768,775.542,293.6663322,181.9615362,1.613892355,0.784901931,42331,230.6093435,0.789759298,0.986700054,0.872655639,0.785276752,0.007030893,0.00164923,0.616659577,0.995222177,4
35883,707.141,260.769944,175.6102556,1.484935735,0.739251163,36296,213.7467066,0.807066868,0.988621336,0.901750875,0.819675394,0.007267228,0.00202356,0.671867752,0.997680434,2
34748,669.267,221.0904959,200.2691414,1.103966864,0.423653581,35046,210.3390779,0.770465632,0.99149689,0.974856864,0.951370963,0.006362683,0.003215286,0.905106709,0.999207815,7
33507,697.251,256.1514009,167.3941553,1.53022906,0.756929162,33958,206.5488742,0.768421053,0.986718888,0.866098164,0.806354654,0.007644713,0.001993634,0.650207828,0.994966913,2
66314,1027.756,365.6343653,231.2619774,1.581039691,0.774564287,67453,290.5746155,0.732978159,0.983114168,0.788923781,0.794713635,0.005513683,0.001356639,0.631569762,0.998536861,1
44401,828.921,307.4896076,184.5227895,1.666404505,0.799929196,45222,237.7669216,0.682997739,0.98184512,0.812037959,0.773251894,0.006925286,0.001527219,0.597918492,0.996374069,4
34927,687.555,256.3705909,174.0331999,1.473113125,0.734291313,35254,210.8801498,0.702855533,0.990724457,0.928445165,0.82255983,0.007340184,0.002072797,0.676604675,0.996715227,2
48700,838.652,329.7777082,188.6176857,1.748392294,0.820285682,49136,249.0115777,0.8175256,0.991126669,0.870112186,0.755089175,0.006771616,0.001357892,0.570159663,0.99686276,4
37669,698.99,243.2854619,197.6686076,1.2307744,0.582965947,37937,219.0015078,0.754950297,0.992935656,0.968839931,0.900183291,0.006458506,0.002615987,0.810329958,0.997333367,7
39336,729.453,236.7284437,211.6749802,1.118358171,0.447731762,39808,223.7948854,0.780941036,0.988143087,0.928978001,0.945365423,0.006018112,0.002965097,0.893715784,0.999494349,7
38084,715.166,249.1745716,194.8192543,1.279003826,0.623455934,38468,220.2045749,0.768581865,0.990017677,0.935704465,0.883736143,0.006542763,0.002461679,0.780989571,0.998888649,7
44026,799.421,289.2898136,196.3698078,1.473188861,0.734323575,44738,236.760732,0.723421736,0.984085118,0.865701137,0.818420562,0.006570886,0.001818485,0.669812217,0.986759897,4
75282,1052.661,400.1623504,241.6640008,1.655862475,0.797048812,76676,309.5997729,0.748717031,0.981819605,0.853736691,0.773685412,0.005315512,0.00117485,0.598589117,0.991181256,5
31460,652.535,243.2866643,165.1439967,1.473178978,0.734319365,31777,200.140241,0.772422598,0.990024231,0.928455216,0.822651918,0.007733206,0.00218476,0.676756179,0.996982975,2
45525,840.696,348.6462684,166.79825,2.090227376,0.878132858,46054,240.7576173,0.741691105,0.988513484,0.809434771,0.690549818,0.007658347,0.001074224,0.476859051,0.996743844,6
39964,738.327,261.7453629,195.9004504,1.336114145,0.663203581,40451,225.5742564,0.780242093,0.987960743,0.921258087,0.861808033,0.006549529,0.002228599,0.742713086,0.992349461,4
55938,909.933,347.2764794,205.5303842,1.689660051,0.806059118,56664,266.8753897,0.73155995,0.987187632,0.848980993,0.768481039,0.006208239,0.001335614,0.590563108,0.99785089,5
50798,900.901,308.3940575,210.467044,1.465284311,0.730921624,52164,254.3187417,0.738622154,0.973813358,0.786506543,0.824655131,0.006070988,0.001731923,0.680056084,0.996475511,1
40672,775.893,298.1930072,174.1351923,1.712422419,0.811776634,41208,227.5636148,0.673154585,0.986992817,0.848988339,0.763142023,0.007331653,0.001533922,0.582385747,0.99729041,4
73503,1019.705,390.0110517,241.5851849,1.614383149,0.7850506,74243,305.9198036,0.731227616,0.99003273,0.888312619,0.784387525,0.005306056,0.001239009,0.61526379,0.993271495,5
26603,600.076,218.0865189,155.8256592,1.399554605,0.699622135,26945,184.0434503,0.787303936,0.987307478,0.928384676,0.843901087,0.008197817,0.002564745,0.712169044,0.996719466,2
56270,920.481,374.09942,194.0923458,1.927430052,0.854880123,57445,267.6661898,0.766621253,0.979545652,0.834559148,0.7154948,0.006648293,0.001074771,0.511932809,0.986714681,5
28816,633.073,232.5481194,158.1632811,1.470304092,0.733090213,29174,191.5454795,0.800444444,0.9877288,0.903516267,0.823681051,0.008070104,0.00229137,0.678450475,0.997528509,2
42980,770.916,284.5934234,192.7101153,1.47679546,0.735852515,43434,233.9312626,0.714998669,0.989547359,0.908787106,0.821984077,0.006621531,0.001864626,0.675657824,0.997808407,4
25305,588.474,217.5970715,148.3688069,1.466595816,0.731490977,25627,179.4974281,0.744943919,0.987435127,0.9182515,0.82490737,0.008598975,0.002456107,0.68047217,0.997977637,2
45623,770.991,270.4839862,215.0498095,1.257773661,0.606536548,46014,241.016613,0.750217881,0.991502586,0.964484131,0.891056866,0.005928676,0.002305468,0.793982338,0.998650072,7
51317,885.452,359.4584548,182.9682328,1.964594888,0.860760137,51864,255.6146195,0.769774244,0.989453185,0.822509792,0.711110328,0.007004666,0.00110488,0.505677898,0.993452214,6
36396,709.144,272.3480716,170.5397863,1.596976738,0.77967596,36735,215.2691954,0.759595116,0.990771744,0.909483145,0.790419385,0.007482912,0.001801693,0.624762805,0.997731665,2
166862,1545.005,580.3276343,368.7448381,1.573791886,0.772176558,168545,460.928733,0.837849916,0.990014536,0.87843075,0.794256047,0.00347789,0.000853764,0.630842669,0.992815074,3
61786,966.634,327.7161336,241.1030575,1.359236739,0.677299928,62957,280.4788379,0.734219032,0.981400003,0.830951757,0.855859108,0.005304052,0.001755483,0.732494814,0.995633862,1
78718,1091.648,432.7091824,234.3992755,1.846034641,0.840570835,79995,316.5862765,0.674793194,0.984036502,0.830077551,0.731637528,0.005496953,0.000971596,0.535293472,0.988170293,5
61013,943.385,336.5838735,231.2578523,1.45544841,0.726587942,61950,278.7187908,0.784874447,0.984874899,0.861498073,0.828081238,0.005516593,0.001600083,0.685718538,0.998027955,1
49031,838.858,275.6479027,226.8446395,1.215139592,0.568112766,49761,249.856375,0.779494762,0.985329877,0.875595888,0.906433071,0.005621911,0.002341028,0.821620912,0.9983841,7
36607,715.076,272.6467892,171.8946703,1.586127066,0.77621645,37031,215.892288,0.71574934,0.988550134,0.899641744,0.791838733,0.007447941,0.001806188,0.627008579,0.994515277,2
40320,744.009,282.3734741,182.1750207,1.550012033,0.764050634,40675,226.5767385,0.810256822,0.99127228,0.915322229,0.802400931,0.00700331,0.001790807,0.643847254,0.997970991,2
41239,815.069,336.2166192,157.1966026,2.138828788,0.883968951,41825,229.1443335,0.619874339,0.985989241,0.780062209,0.681537796,0.00815288,0.001085052,0.464493767,0.993472641,6
54049,907.42,365.2536275,190.0859936,1.921517838,0.853909261,54801,262.3305628,0.756395544,0.986277623,0.824861119,0.718214805,0.006757824,0.001109185,0.515832506,0.991181361,6
29704,642.761,235.0512883,161.9281807,1.451577405,0.724850942,30103,194.474439,0.733758214,0.986745507,0.903495023,0.827370232,0.007913119,0.002287321,0.684541501,0.993664976,2
56137,932.009,376.5197841,191.0161715,1.971140878,0.861757507,56876,267.3496743,0.697319388,0.987006822,0.812117467,0.710054785,0.006707159,0.001051685,0.504177797,0.993805467,6
38217,713.032,242.9114813,200.5515465,1.211217193,0.564232773,38593,220.5887479,0.75827381,0.990257301,0.94460103,0.908103424,0.006356111,0.002666321,0.824651829,0.998832473,7
36026,708.224,263.8694651,174.5000053,1.512145886,0.750111079,36402,214.172192,0.768997609,0.989670897,0.902577762,0.811659629,0.007324418,0.001960869,0.658791353,0.996188634,2
38814,755.282,275.3088214,179.8273925,1.530961538,0.757198986,39413,222.305015,0.738765488,0.984801969,0.855027329,0.807475089,0.007093029,0.001860065,0.652016019,0.998211447,2
67236,1008.387,344.0350656,249.566195,1.378532319,0.688317892,68429,292.5876519,0.755036496,0.982565871,0.830916257,0.850458808,0.005116828,0.001651177,0.723280184,0.99706511,1
41986,776.212,293.9542722,183.228814,1.60430156,0.78196351,42584,231.2103707,0.789151192,0.985957167,0.875696594,0.78655217,0.007001245,0.001652971,0.618664316,0.992524128,4
49678,840.472,322.4553663,197.4530829,1.633073344,0.790592704,50291,251.4994913,0.788539683,0.98781094,0.883746014,0.779951328,0.006490909,0.001481683,0.608324074,0.99343783,4
36641,711.783,262.2954817,178.2226545,1.471729183,0.733700666,37096,215.9925234,0.72468899,0.987734527,0.908828546,0.823470241,0.007158524,0.002030462,0.678103237,0.997984323,2
39956,745.166,273.867402,186.5640013,1.467954161,0.732078592,40504,225.5516776,0.795999681,0.986470472,0.904244356,0.823579864,0.006854225,0.001945185,0.678283792,0.995689514,2
44710,795.704,296.3738099,193.6285731,1.530630553,0.757077121,45291,238.5928332,0.813056919,0.987171844,0.887383709,0.805040207,0.006628804,0.001717454,0.648089735,0.991985949,4
69221,1034.794,420.1858938,212.6011487,1.976404626,0.862551506,70186,296.8752508,0.803960511,0.986250819,0.81234391,0.706533121,0.006070208,0.000933068,0.49918905,0.986599549,5
43068,779.01,286.9602607,193.008429,1.486775796,0.740009545,43897,234.1706231,0.775245707,0.981114883,0.89182266,0.816038508,0.006662958,0.001822592,0.665918847,0.990072024,4
52617,936.323,395.0671806,170.3825327,2.318707056,0.902220604,53242,258.832079,0.579993386,0.988261147,0.754196589,0.655159658,0.007508356,0.000853323,0.429234178,0.995268316,6
30029,637.309,234.2533843,163.9400399,1.428896714,0.714299006,30398,195.5354451,0.785420971,0.987861043,0.929074694,0.834717695,0.007800905,0.002336056,0.696753631,0.995588974,2
30373,639.704,238.3943887,162.5512636,1.466579732,0.731484007,30661,196.652243,0.717427249,0.99060696,0.932694512,0.824902986,0.007848892,0.002241814,0.680464936,0.997956084,2
55177,927.376,354.1136831,204.0895353,1.735089859,0.817210699,56835,265.0538405,0.697454242,0.970827835,0.806224967,0.74849929,0.006417777,0.001242596,0.560251187,0.972086154,6
40586,757.206,279.0875951,186.9260425,1.493037521,0.742563625,41123,227.3228985,0.682829167,0.986941614,0.88952472,0.814521686,0.00687645,0.001867044,0.663445577,0.990549139,4
28206,625.882,241.5864235,148.8962569,1.622515089,0.787490267,28463,189.5072415,0.70515,0.990970734,0.904828856,0.784428358,0.008565072,0.002000433,0.615327849,0.99837872,2
50074,841.114,312.1499274,205.1383646,1.521655532,0.753734578,50768,252.499895,0.693161683,0.986329972,0.889431335,0.808905826,0.006233773,0.001646352,0.654328636,0.995662789,4
34375,693.759,260.2812222,168.7329821,1.542562805,0.761408987,34707,209.2070968,0.816993464,0.990434206,0.897501763,0.8037733,0.007571817,0.001949459,0.646051517,0.996575041,2
70692,1006.43,378.5744663,238.1779057,1.589460891,0.777288656,71443,300.0130829,0.787865279,0.989488123,0.877027043,0.79248103,0.005355266,0.001302916,0.628026183,0.998223056,1
44492,787.843,295.1801712,192.6706336,1.532045469,0.75759739,44973,238.010449,0.75689837,0.989304694,0.900766925,0.80632262,0.006634455,0.001729898,0.650156167,0.996068811,4
65587,1010.572,408.4144656,207.2316923,1.970810841,0.861707487,66766,288.9774421,0.801973539,0.982341311,0.807036372,0.707559272,0.006227064,0.000962752,0.500640124,0.986666983,6
226806,1812.548,679.9753874,428.6803406,1.586206138,0.776241976,229994,537.381027,0.768229731,0.986138769,0.867531735,0.790294821,0.002998048,0.000721398,0.624565904,0.99069027,3
34470,686.028,257.2430525,171.1692423,1.502857926,0.746487986,34893,209.4959835,0.784836066,0.987877225,0.920380617,0.814389277,0.00746281,0.002024931,0.663229894,0.996740304,2
36952,696.83,242.2198163,194.4135448,1.245899902,0.596473597,37282,216.9072328,0.786296415,0.991148544,0.956299952,0.895497471,0.006554985,0.002600213,0.80191572,0.999106716,7
45509,819.252,311.0072436,186.6720588,1.666062107,0.799836663,46000,240.7153058,0.698676615,0.989326087,0.852063842,0.773986171,0.006833972,0.001512815,0.599054594,0.998062158,4
51118,873.417,337.3899233,193.8206144,1.740732916,0.818525169,51680,255.1185196,0.661105507,0.989125387,0.842054956,0.756153347,0.006600218,0.001330998,0.571767884,0.995295175,4
72114,1045.819,420.2636617,221.4410505,1.897857966,0.849921197,73362,303.0155054,0.814773806,0.982988468,0.82854556,0.721012862,0.005827768,0.000971525,0.519859547,0.986619582,5
52427,864.207,325.3224945,206.8639415,1.57263993,0.771793326,52962,258.364335,0.800607782,0.989898418,0.882123337,0.794179128,0.006205247,0.001522694,0.630720487,0.991896223,4
95824,1306.551,451.4416501,272.1346295,1.658890862,0.797882947,98004,349.2948699,0.714619177,0.97775601,0.705393456,0.773732042,0.004711154,0.001041524,0.598661273,0.993113715,1
57544,939.415,384.5652799,191.618322,2.006933762,0.867020454,58131,270.6793239,0.631075627,0.989902118,0.819398058,0.703857935,0.006682978,0.001011789,0.495415993,0.994267082,6
28018,622.769,230.3662281,155.6271652,1.480244325,0.737301213,28453,188.8746292,0.773144954,0.98471163,0.907805945,0.819888535,0.00822208,0.002291821,0.672217209,0.995045709,2
50362,898.204,360.980706,178.6500411,2.020602423,0.868948847,51020,253.2249789,0.747299383,0.987103097,0.784445657,0.701491727,0.00716772,0.001070659,0.492090643,0.994319546,6
31488,658.189,242.2020375,165.9941975,1.459099421,0.72820982,31850,200.2292855,0.786217228,0.988634223,0.913384634,0.826703556,0.007691884,0.002216214,0.683438769,0.997205112,2
164981,1541.203,554.9226251,382.8316956,1.449521112,0.723920866,167564,458.3233938,0.793868703,0.984584994,0.872818824,0.825923062,0.003363555,0.000965465,0.682148905,0.988789239,3
44027,813.833,293.3718283,192.1111738,1.527094039,0.755768822,44639,236.7634208,0.756217795,0.986290015,0.835330551,0.807042115,0.006663453,0.001743668,0.651316975,0.994622271,1
88892,1120.911,417.8434661,271.7476179,1.537615929,0.759628308,89503,336.4235569,0.8111176,0.993173413,0.889058379,0.805142557,0.004700574,0.00121849,0.648254538,0.996766503,5
29162,653.27,242.7035113,153.7599865,1.578456898,0.773718022,29651,192.6920123,0.693920286,0.983508145,0.858700549,0.793939945,0.008322595,0.002039807,0.630340636,0.994965524,2
29067,629.906,230.0918331,161.1475773,1.427833027,0.713787828,29478,192.3778933,0.768155391,0.986057399,0.920573745,0.836091793,0.007915913,0.002386144,0.699049487,0.998125945,2
47679,820.384,296.503643,205.6287843,1.441936468,0.720445238,48182,246.3874758,0.772930649,0.989560417,0.890230847,0.830976218,0.006218747,0.001829098,0.690521475,0.995688096,4
42402,800.745,318.293212,171.8010823,1.852684557,0.841820685,43064,232.3529711,0.703219066,0.984627531,0.831012841,0.729996627,0.007506561,0.001314935,0.532895075,0.987286476,6
40022,814.562,303.9554133,170.8870495,1.778691915,0.826993889,40845,225.7378857,0.669555325,0.979850655,0.757984561,0.742667759,0.007594708,0.001425178,0.551555401,0.981047132,6
79319,1078.159,420.1419992,242.0722468,1.735605815,0.817331505,80092,317.7925226,0.73840067,0.990348599,0.857475005,0.756393132,0.005296865,0.00106952,0.57213057,0.992993144,5
34668,704.917,268.2745335,166.9007759,1.607389373,0.782916503,35416,210.0968075,0.747670807,0.978879602,0.876723572,0.783141079,0.007738391,0.001795521,0.613309949,0.985827894,4
237270,1921.685,738.1445017,412.9216472,1.787613962,0.828894543,240671,549.6376504,0.784114793,0.985868675,0.807399161,0.744620666,0.00311099,0.000589955,0.554459936,0.991160323,3
30777,650.391,241.1877721,163.1457118,1.478358024,0.736510481,31159,197.9557867,0.797125097,0.9877403,0.914296596,0.820753826,0.007836624,0.002193615,0.673636842,0.995876431,2
49011,840.74,318.6756123,196.7553529,1.619654091,0.786636988,49596,249.8054109,0.690198564,0.988204694,0.871324663,0.783886188,0.006502124,0.001514423,0.614477556,0.995241087,4
65635,978.997,371.9755563,225.3596423,1.65058638,0.795582474,66337,289.0831671,0.797635106,0.98941767,0.860562925,0.777156354,0.005667335,0.001275241,0.603971999,0.996907955,5
42535,743.443,261.6697885,207.2209851,1.262757188,0.6106276,42835,232.7170901,0.7606402,0.992996381,0.967076762,0.889354065,0.00615187,0.002374027,0.790950653,0.998778623,7
73343,1038.02,400.9585686,233.8357477,1.714701762,0.812334493,73970,305.5866619,0.803230752,0.991523591,0.855376061,0.762140245,0.005466896,0.001137785,0.580857754,0.995997814,5
25107,582.701,212.8059295,150.6005117,1.413049179,0.706523629,25453,178.7938065,0.749686474,0.986406318,0.92920847,0.840173049,0.00847596,0.002605215,0.705890752,0.997458347,2
73499,1071.953,377.9944357,247.9504439,1.524475737,0.754792863,74611,305.9114795,0.743766444,0.985096031,0.803784831,0.809301541,0.005142851,0.001360897,0.654968985,0.998484326,1
39054,745.459,281.2519358,177.5817264,1.583788724,0.77545947,39476,222.9912491,0.716192921,0.98930996,0.883136554,0.792852317,0.007201617,0.001755412,0.628614797,0.995593028,4
82272,1161.277,439.7710967,239.0191388,1.839899093,0.839403944,83224,323.6540805,0.789528233,0.988560992,0.766637872,0.735960328,0.005345331,0.000967324,0.541637604,0.996558537,5
51870,932.88,378.4835542,174.7860994,2.165409924,0.886980788,52550,256.9882005,0.591637011,0.987059943,0.748987461,0.678994365,0.007296772,0.000956699,0.461033347,0.998326186,6
40842,745.5,245.315108,212.2850518,1.155592944,0.501156588,41338,228.0387017,0.776301534,0.988001355,0.923467402,0.929574634,0.006006442,0.002766522,0.864109,0.998558263,7
86514,1148.281,447.0293401,250.3693979,1.785479151,0.828442754,88575,331.8931243,0.736414709,0.976731583,0.824517539,0.742441479,0.005167133,0.000968452,0.551219349,0.984190656,5
34445,676.892,246.6615423,177.9715268,1.385960702,0.692392366,34792,209.4199993,0.741741677,0.990026443,0.944707342,0.849017635,0.007161026,0.002295207,0.720830945,0.999043363,2
52652,870.84,337.2729061,199.6235398,1.689544762,0.806029465,53257,258.9181502,0.79693649,0.988639991,0.872464969,0.76768144,0.0064057,0.001372368,0.589334793,0.995707513,4
47124,810.08,301.7362906,199.6650534,1.511212331,0.749750716,47631,244.9492607,0.766505636,0.989355672,0.902393984,0.811799138,0.006403028,0.001715377,0.659017841,0.995915887,4
22455,561.438,210.2269269,137.798038,1.525616257,0.755218759,22837,169.0875335,0.758589237,0.983272759,0.895198438,0.80430959,0.009362143,0.002416841,0.646913917,0.986942389,2
37031,700.842,245.1397042,192.4627248,1.273699645,0.619350705,37423,217.138973,0.764503076,0.989525158,0.947403672,0.885776434,0.006619851,0.002513764,0.78459989,0.999344602,7
27362,603.342,215.3632076,162.6438858,1.324139586,0.655485926,27645,186.650423,0.808139878,0.989763067,0.944562251,0.866677392,0.007870887,0.00273926,0.751129701,0.994600572,2
