Area,Perimeter,MajorAxisLength,Eccentricity,EquivDiameter,Solidity,roundness,Compactness,ShapeFactor1,Class
42980,770.916,284.5934234,0.735852515,233.9312626,0.989547359,0.908787106,0.821984077,0.006621531,3
25305,588.474,217.5970715,0.731490977,179.4974281,0.987435127,0.9182515,0.82490737,0.008598975,2
45623,770.991,270.4839862,0.606536548,241.016613,0.991502586,0.964484131,0.891056866,0.005928676,5
51317,885.452,359.4584548,0.860760137,255.6146195,0.989453185,0.822509792,0.711110328,0.007004666,4
36396,709.144,272.3480716,0.77967596,215.2691954,0.990771744,0.909483145,0.790419385,0.007482912,2
166862,1545.005,580.3276343,0.772176558,460.928733,0.990014536,0.87843075,0.794256047,0.00347789,2
61786,966.634,327.7161336,0.677299928,280.4788379,0.981400003,0.830951757,0.855859108,0.005304052,1
78718,1091.648,432.7091824,0.840570835,316.5862765,0.984036502,0.830077551,0.731637528,0.005496953,4
61013,943.385,336.5838735,0.726587942,278.7187908,0.984874899,0.861498073,0.828081238,0.005516593,1
49031,838.858,275.6479027,0.568112766,249.856375,0.985329877,0.875595888,0.906433071,0.005621911,5
36607,715.076,272.6467892,0.77621645,215.892288,0.988550134,0.899641744,0.791838733,0.007447941,2
40320,744.009,282.3734741,0.764050634,226.5767385,0.99127228,0.915322229,0.802400931,0.00700331,2
41239,815.069,336.2166192,0.883968951,229.1443335,0.985989241,0.780062209,0.681537796,0.00815288,4
54049,907.42,365.2536275,0.853909261,262.3305628,0.986277623,0.824861119,0.718214805,0.006757824,4
29704,642.761,235.0512883,0.724850942,194.474439,0.986745507,0.903495023,0.827370232,0.007913119,2
56137,932.009,376.5197841,0.861757507,267.3496743,0.987006822,0.812117467,0.710054785,0.006707159,4
38217,713.032,242.9114813,0.564232773,220.5887479,0.990257301,0.94460103,0.908103424,0.006356111,5
36026,708.224,263.8694651,0.750111079,214.172192,0.989670897,0.902577762,0.811659629,0.007324418,2
38814,755.282,275.3088214,0.757198986,222.305015,0.984801969,0.855027329,0.807475089,0.007093029,2
67236,1008.387,344.0350656,0.688317892,292.5876519,0.982565871,0.830916257,0.850458808,0.005116828,1
41986,776.212,293.9542722,0.78196351,231.2103707,0.985957167,0.875696594,0.78655217,0.007001245,3
49678,840.472,322.4553663,0.790592704,251.4994913,0.98781094,0.883746014,0.779951328,0.006490909,3
36641,711.783,262.2954817,0.733700666,215.9925234,0.987734527,0.908828546,0.823470241,0.007158524,2
39956,745.166,273.867402,0.732078592,225.5516776,0.986470472,0.904244356,0.823579864,0.006854225,2
44710,795.704,296.3738099,0.757077121,238.5928332,0.987171844,0.887383709,0.805040207,0.006628804,3
69221,1034.794,420.1858938,0.862551506,296.8752508,0.986250819,0.81234391,0.706533121,0.006070208,4
43068,779.01,286.9602607,0.740009545,234.1706231,0.981114883,0.89182266,0.816038508,0.006662958,3
52617,936.323,395.0671806,0.902220604,258.832079,0.988261147,0.754196589,0.655159658,0.007508356,4
30029,637.309,234.2533843,0.714299006,195.5354451,0.987861043,0.929074694,0.834717695,0.007800905,2
30373,639.704,238.3943887,0.731484007,196.652243,0.99060696,0.932694512,0.824902986,0.007848892,2
55177,927.376,354.1136831,0.817210699,265.0538405,0.970827835,0.806224967,0.74849929,0.006417777,4
40586,757.206,279.0875951,0.742563625,227.3228985,0.986941614,0.88952472,0.814521686,0.00687645,3
28206,625.882,241.5864235,0.787490267,189.5072415,0.990970734,0.904828856,0.784428358,0.008565072,2
50074,841.114,312.1499274,0.753734578,252.499895,0.986329972,0.889431335,0.808905826,0.006233773,3
34375,693.759,260.2812222,0.761408987,209.2070968,0.990434206,0.897501763,0.8037733,0.007571817,2
70692,1006.43,378.5744663,0.777288656,300.0130829,0.989488123,0.877027043,0.79248103,0.005355266,1
44492,787.843,295.1801712,0.75759739,238.010449,0.989304694,0.900766925,0.80632262,0.006634455,3
65587,1010.572,408.4144656,0.861707487,288.9774421,0.982341311,0.807036372,0.707559272,0.006227064,4
226806,1812.548,679.9753874,0.776241976,537.381027,0.986138769,0.867531735,0.790294821,0.002998048,2
34470,686.028,257.2430525,0.746487986,209.4959835,0.987877225,0.920380617,0.814389277,0.00746281,2
36952,696.83,242.2198163,0.596473597,216.9072328,0.991148544,0.956299952,0.895497471,0.006554985,5
45509,819.252,311.0072436,0.799836663,240.7153058,0.989326087,0.852063842,0.773986171,0.006833972,3
51118,873.417,337.3899233,0.818525169,255.1185196,0.989125387,0.842054956,0.756153347,0.006600218,3
72114,1045.819,420.2636617,0.849921197,303.0155054,0.982988468,0.82854556,0.721012862,0.005827768,4
52427,864.207,325.3224945,0.771793326,258.364335,0.989898418,0.882123337,0.794179128,0.006205247,3
95824,1306.551,451.4416501,0.797882947,349.2948699,0.97775601,0.705393456,0.773732042,0.004711154,1
57544,939.415,384.5652799,0.867020454,270.6793239,0.989902118,0.819398058,0.703857935,0.006682978,4
28018,622.769,230.3662281,0.737301213,188.8746292,0.98471163,0.907805945,0.819888535,0.00822208,2
50362,898.204,360.980706,0.868948847,253.2249789,0.987103097,0.784445657,0.701491727,0.00716772,4
31488,658.189,242.2020375,0.72820982,200.2292855,0.988634223,0.913384634,0.826703556,0.007691884,2
164981,1541.203,554.9226251,0.723920866,458.3233938,0.984584994,0.872818824,0.825923062,0.003363555,2
44027,813.833,293.3718283,0.755768822,236.7634208,0.986290015,0.835330551,0.807042115,0.006663453,1
88892,1120.911,417.8434661,0.759628308,336.4235569,0.993173413,0.889058379,0.805142557,0.004700574,4
29162,653.27,242.7035113,0.773718022,192.6920123,0.983508145,0.858700549,0.793939945,0.008322595,2
29067,629.906,230.0918331,0.713787828,192.3778933,0.986057399,0.920573745,0.836091793,0.007915913,2
47679,820.384,296.503643,0.720445238,246.3874758,0.989560417,0.890230847,0.830976218,0.006218747,3
42402,800.745,318.293212,0.841820685,232.3529711,0.984627531,0.831012841,0.729996627,0.007506561,4
40022,814.562,303.9554133,0.826993889,225.7378857,0.979850655,0.757984561,0.742667759,0.007594708,4
79319,1078.159,420.1419992,0.817331505,317.7925226,0.990348599,0.857475005,0.756393132,0.005296865,4
34668,704.917,268.2745335,0.782916503,210.0968075,0.978879602,0.876723572,0.783141079,0.007738391,3
237270,1921.685,738.1445017,0.828894543,549.6376504,0.985868675,0.807399161,0.744620666,0.00311099,2
30777,650.391,241.1877721,0.736510481,197.9557867,0.9877403,0.914296596,0.820753826,0.007836624,2
49011,840.74,318.6756123,0.786636988,249.8054109,0.988204694,0.871324663,0.783886188,0.006502124,3
65635,978.997,371.9755563,0.795582474,289.0831671,0.98941767,0.860562925,0.777156354,0.005667335,4
42535,743.443,261.6697885,0.6106276,232.7170901,0.992996381,0.967076762,0.889354065,0.00615187,5
73343,1038.02,400.9585686,0.812334493,305.5866619,0.991523591,0.855376061,0.762140245,0.005466896,4
25107,582.701,212.8059295,0.706523629,178.7938065,0.986406318,0.92920847,0.840173049,0.00847596,2
73499,1071.953,377.9944357,0.754792863,305.9114795,0.985096031,0.803784831,0.809301541,0.005142851,1
39054,745.459,281.2519358,0.77545947,222.9912491,0.98930996,0.883136554,0.792852317,0.007201617,3
82272,1161.277,439.7710967,0.839403944,323.6540805,0.988560992,0.766637872,0.735960328,0.005345331,4
51870,932.88,378.4835542,0.886980788,256.9882005,0.987059943,0.748987461,0.678994365,0.007296772,4
40842,745.5,245.315108,0.501156588,228.0387017,0.988001355,0.923467402,0.929574634,0.006006442,5
86514,1148.281,447.0293401,0.828442754,331.8931243,0.976731583,0.824517539,0.742441479,0.005167133,4
34445,676.892,246.6615423,0.692392366,209.4199993,0.990026443,0.944707342,0.849017635,0.007161026,2
52652,870.84,337.2729061,0.806029465,258.9181502,0.988639991,0.872464969,0.76768144,0.0064057,3
47124,810.08,301.7362906,0.749750716,244.9492607,0.989355672,0.902393984,0.811799138,0.006403028,3
22455,561.438,210.2269269,0.755218759,169.0875335,0.983272759,0.895198438,0.80430959,0.009362143,2
37031,700.842,245.1397042,0.619350705,217.138973,0.989525158,0.947403672,0.885776434,0.006619851,5
27362,603.342,215.3632076,0.655485926,186.650423,0.989763067,0.944562251,0.866677392,0.007870887,2
59387,974.796,390.6598505,0.86782629,274.9797753,0.986822865,0.785369035,0.703885426,0.006578205,4
48401,887.573,366.9005057,0.882514497,248.2459812,0.976555091,0.772068855,0.676602996,0.007580432,4
71156,1023.316,388.469527,0.797943527,300.9960682,0.991403453,0.85388987,0.77482543,0.005459406,4
60321,941.694,357.5161265,0.798680607,277.1336908,0.988706769,0.854788735,0.775164168,0.005926893,1
34961,689.99,248.6870586,0.692989464,210.9827664,0.989947899,0.922801129,0.848386593,0.007113271,2
36244,693.795,258.6270773,0.722560917,214.8192125,0.992877493,0.946201548,0.830613773,0.007135721,2
32260,665.909,251.5755879,0.759989492,202.6689609,0.990117243,0.914206822,0.805598677,0.007798375,2
44706,773.551,266.7842277,0.599031185,238.58216,0.990648821,0.93885338,0.894288849,0.005967526,5
47690,842.978,331.8951698,0.829815103,246.4158962,0.98196269,0.843343895,0.742450986,0.006959429,3
43732,796.006,293.4623129,0.761223146,235.9688788,0.985443238,0.867314328,0.804085801,0.006710471,3
51932,897.618,313.7611961,0.739139388,257.1417431,0.98158999,0.809956708,0.819546032,0.00604177,1
171423,1547.307,565.2782103,0.727957392,467.1857687,0.99072977,0.899758534,0.826470506,0.003297563,2
58835,921.619,349.560119,0.789474484,273.6988283,0.988159221,0.870447902,0.782980705,0.005941363,1
43608,795.74,298.6075167,0.780146673,235.6341021,0.984490349,0.865433404,0.789109748,0.00684754,3
44749,769.137,266.7535747,0.597784018,238.6968713,0.991535751,0.950573692,0.894821641,0.005961107,5
36824,689.547,236.3614158,0.54236575,216.5312287,0.991892256,0.973224603,0.916102266,0.006418678,5
42116,766.156,291.4779223,0.774806584,231.568039,0.990964706,0.901617987,0.794461677,0.006920836,3
40699,745.807,275.1003877,0.727414594,227.639136,0.990677182,0.919476623,0.827476609,0.006759389,2
55487,915.307,359.2053494,0.834754061,265.7973714,0.988315551,0.832276326,0.73995939,0.006473685,4
39488,741.696,245.021911,0.543828008,224.2268564,0.986164527,0.902034459,0.915129816,0.006204971,5
54187,931.202,353.7848501,0.833333262,262.6652455,0.982289174,0.785266682,0.742443452,0.006528962,1
38104,704.491,250.5443019,0.63360703,220.2623881,0.992886364,0.964782759,0.879135492,0.006575276,5
39092,758.227,276.1569331,0.755094928,223.0997093,0.985951726,0.854474809,0.807872925,0.007064283,3
32408,674.039,257.0555033,0.779481009,203.1333236,0.988621458,0.896379763,0.790231374,0.007931853,2
57531,960.364,406.3091754,0.895673883,270.648747,0.991486428,0.78386278,0.666115272,0.007062439,4
68428,1030.695,423.407826,0.870272569,295.1698419,0.989830901,0.809437596,0.697128923,0.00618764,4
45525,853.65,358.8287582,0.892239525,240.7576173,0.987184491,0.785055082,0.670954074,0.007882016,4
64571,973.638,367.600901,0.789919656,286.7304495,0.987429847,0.855957783,0.780004751,0.005692972,4
68033,1005.269,384.9832288,0.808958166,294.3166763,0.989729266,0.845989369,0.764492202,0.005658772,4
43396,776.542,285.6666553,0.733983835,235.0606375,0.989533691,0.904335677,0.822849406,0.006582788,3
22428,550.728,196.3438847,0.669346996,168.9858471,0.988191752,0.92923615,0.860662645,0.008754409,2
28139,617.749,220.1561651,0.671642657,189.2820318,0.988755754,0.926604535,0.859762576,0.00782388,2
44492,785.831,297.9539144,0.769030183,238.010449,0.991575663,0.905385382,0.798816319,0.006696797,3
79634,1074.55,415.756149,0.806623939,318.422923,0.98954955,0.866672742,0.765888668,0.005220837,4
26613,597.583,221.8251102,0.723195284,184.0780378,0.990582893,0.936498809,0.829834087,0.008335216,2
37877,734.382,276.3658087,0.773545006,219.6053147,0.987795019,0.88255421,0.794618248,0.007296402,3
40834,750.33,278.3408374,0.73962098,228.0163669,0.989315566,0.911438074,0.819198394,0.006816399,2
29930,640.443,235.2698504,0.723760957,195.2128571,0.989585055,0.916971029,0.829740219,0.00786067,2
32376,643.009,219.1300137,0.511456521,203.0330109,0.992885182,0.984008731,0.926541314,0.006768286,5
43634,775.132,298.9581612,0.780385879,235.7043366,0.985811757,0.912606502,0.788419141,0.006851496,3
69978,1019.805,395.8064047,0.818746181,298.4941488,0.986926169,0.84554576,0.754141786,0.005656155,4
43805,773.977,293.6060564,0.761530647,236.1657432,0.991175472,0.918919438,0.804362642,0.006702569,5
37654,725.557,271.9467429,0.759488309,218.9578996,0.990399537,0.898830725,0.805149925,0.007222254,3
32142,663.94,249.5084559,0.752483866,202.297962,0.989502201,0.916273429,0.810785996,0.007762692,2
44542,789.281,285.5254747,0.716997579,238.1441492,0.98793417,0.898496275,0.834055698,0.006410253,5
78575,1085.348,413.4274252,0.808525645,316.2985887,0.990345471,0.838216553,0.765064361,0.005261564,4
32222,664.072,246.9185955,0.738461401,202.5495609,0.989619165,0.91818886,0.820309059,0.007663044,2
41431,759.449,284.7379608,0.756334082,229.6771377,0.987745858,0.902688793,0.806626335,0.006872582,3
183825,1594.423,582.2252398,0.72212432,483.7905118,0.993025995,0.908672401,0.830933595,0.00316728,2
31426,651.033,241.5225894,0.725709837,200.0320623,0.989483627,0.93173619,0.828212644,0.007685438,2
35581,689.104,244.2151449,0.646317008,212.8453341,0.990700265,0.941582703,0.871548463,0.006863639,2
29410,625.321,226.6327495,0.683577115,193.5096251,0.988704364,0.945145914,0.853846699,0.007705976,2
34483,687.567,233.7407243,0.590790465,209.5354844,0.983795042,0.916610562,0.896444062,0.006778434,5
45429,790.537,295.6038877,0.747866054,240.5036367,0.991207017,0.913479149,0.813601061,0.006506942,3
36169,685.632,238.4565742,0.585478977,214.5968338,0.992236366,0.966861368,0.899940941,0.006592844,5
32593,667.619,252.5094773,0.757860111,203.7122885,0.989165402,0.91891814,0.80675106,0.007747353,2
48377,867.509,356.9319216,0.874268913,248.1844263,0.988374944,0.807794364,0.695327067,0.007378133,4
52187,975.927,311.1939098,0.720587066,257.7722873,0.972476893,0.688553245,0.828333329,0.005963054,1
31475,658.092,236.2014601,0.694623241,200.1879484,0.98655341,0.913276705,0.847530529,0.007504415,2
43752,786.254,294.6506424,0.766010496,236.0228306,0.988477701,0.889369105,0.801026017,0.006734564,3
46958,859.393,356.589004,0.881088735,244.5174483,0.986139695,0.798979859,0.68571225,0.007593786,4
79639,1109.573,386.1251508,0.730794286,318.4329193,0.983112571,0.812875252,0.824688365,0.004848443,1
44807,803.602,297.8822325,0.764912897,238.8515109,0.988920524,0.871914125,0.801832016,0.006648118,3
54366,933.319,389.9463531,0.889664176,263.0987288,0.989822485,0.784290638,0.674704935,0.007172614,4
69144,997.499,383.3073234,0.796820163,296.7100859,0.983528207,0.873251672,0.774078834,0.005543609,4
44042,774.452,266.9780244,0.616839608,236.80375,0.988863442,0.922758141,0.886978434,0.006061896,5
30461,640.898,233.1305638,0.699098994,196.9369183,0.988640421,0.931914755,0.844749461,0.007653411,2
32904,668.662,240.0670103,0.683836185,204.6818848,0.989772591,0.924794577,0.852603132,0.007295983,2
150738,1465.681,532.787063,0.73398482,438.0931208,0.990843418,0.881766706,0.822266814,0.003534524,2
34655,703.588,265.5994588,0.777216055,210.0574122,0.985693157,0.879708766,0.790880422,0.007664102,2
40462,733.598,248.2216581,0.547275239,226.9753697,0.990671596,0.94480228,0.914405985,0.006134686,5
65909,1076.99,386.9199994,0.827163147,289.6859423,0.979651595,0.71405431,0.748697257,0.005870518,1
31339,654.642,245.7888293,0.74823067,199.7549852,0.989704721,0.918940238,0.812709779,0.007842906,2
47165,813.503,314.5014518,0.792296304,245.0557959,0.990362002,0.895594432,0.779188123,0.006668111,3
72503,1048.874,409.7482505,0.828453137,303.831675,0.975197385,0.82816944,0.741508169,0.005651466,4
38253,754.503,292.3137852,0.819403182,220.6926195,0.984455825,0.844410107,0.75498533,0.007641591,4
54711,927.837,373.3052402,0.864971831,263.9322048,0.987759302,0.798621766,0.707014465,0.006823221,4
32231,665.138,247.4505771,0.740407105,202.5778462,0.988954006,0.915503742,0.818659825,0.007677409,2
38833,768.636,299.9610879,0.831254758,222.3594191,0.981871049,0.825979682,0.741294215,0.007724386,4
31408,662.892,246.5555528,0.750290576,199.9747675,0.986370203,0.898182503,0.811073874,0.007850088,2
74463,1056.402,410.4178411,0.823620246,307.9110849,0.989436339,0.838478563,0.75023806,0.005511702,4
45838,806.261,291.871612,0.723635149,241.5838452,0.988846942,0.886103024,0.827705865,0.00636746,3
79603,1099.178,429.9287571,0.833598674,318.360939,0.990505935,0.827948349,0.740496963,0.005400911,4
55310,911.785,359.7136066,0.834083115,265.3730944,0.986005883,0.83604304,0.73773438,0.006503591,4
32262,652.419,222.6986563,0.559941518,202.6752432,0.99075638,0.952462642,0.910087409,0.006902816,5
42455,739.126,251.4739389,0.516832572,232.4981395,0.992960052,0.976566338,0.924541686,0.005923306,5
42945,771.134,285.0266453,0.737881355,233.8359943,0.989242606,0.907533713,0.820400472,0.006637016,3
73478,1011.417,376.0807407,0.748088686,305.8677742,0.990897199,0.902623617,0.813303477,0.005118277,1
60743,962.318,396.2216487,0.869196456,278.1014018,0.989203009,0.82426884,0.70188341,0.006522919,4
37600,749.282,299.1671654,0.842603896,218.8008384,0.982236155,0.84160268,0.731366486,0.007956574,4
31821,649.681,213.7356452,0.458286561,201.2852592,0.989212882,0.947378132,0.941748668,0.006716811,5
48335,869.579,344.7699023,0.854765364,248.0766684,0.986509103,0.803255117,0.719542706,0.007132924,4
66178,1002.393,394.5140474,0.836517738,290.2765002,0.989636763,0.827651395,0.735782419,0.005961408,4
29116,625.044,231.9911065,0.723523925,192.5399766,0.990677101,0.936527196,0.829945507,0.007967822,2
68511,1014.54,393.7455185,0.823113853,295.3488013,0.988871568,0.836434276,0.750100731,0.005747187,4
25576,596.602,225.7376431,0.767416478,180.4560185,0.984828648,0.902969492,0.799405965,0.008826151,2
42111,770.714,281.0600854,0.732534442,231.5542927,0.986621995,0.890879412,0.823860465,0.006674268,3
46870,820.738,310.9459382,0.781279491,244.2882262,0.986736842,0.874370978,0.785629256,0.006634221,3
68309,1097.068,381.5750796,0.799593412,294.913072,0.979691646,0.713215375,0.772883471,0.005586015,1
62169,1006.857,350.4064815,0.763560292,281.3468131,0.984683857,0.770633986,0.802915551,0.005636354,1
40313,746.912,273.9575245,0.728329923,226.5570696,0.989834753,0.908063269,0.826978817,0.006795761,3
31590,649.12,235.0561093,0.68457063,200.5533276,0.990033847,0.942127128,0.853214699,0.007440839,2
57104,946.381,391.5949652,0.878865515,269.6424873,0.988865222,0.801206326,0.68857496,0.006857575,4
64863,997.421,398.7372754,0.848103923,287.3780378,0.976720023,0.819313064,0.720720272,0.006147376,4
39621,733.765,256.3900083,0.639993953,224.6041496,0.990005247,0.924743552,0.876025361,0.006471064,5
65159,974.379,332.8213221,0.658929952,288.0330111,0.987332374,0.862439112,0.86542836,0.005107833,1
75275,1044.47,401.3775371,0.802437528,309.5853787,0.988899107,0.867099004,0.771307186,0.005332149,1
53347,859.683,319.4557212,0.744805308,260.621392,0.990990489,0.90707498,0.815829471,0.00598826,3
74640,1056.189,407.1566372,0.816470536,308.276823,0.986962156,0.840810671,0.757145518,0.005454939,4
24171,569.727,207.6817145,0.699669231,175.4293962,0.987458126,0.935773795,0.844703139,0.008592185,2
38321,722.284,270.2614014,0.742379509,220.8886882,0.991282529,0.923061652,0.817314967,0.007052567,2
31270,653.501,243.827108,0.741325369,199.5349608,0.989682238,0.920121613,0.818346091,0.007797477,2
21666,531.318,187.1686348,0.614702534,166.0903609,0.990355168,0.964449616,0.887383514,0.008638818,2
21348,530.825,191.9944944,0.673844773,164.86697,0.988791107,0.952060005,0.858706759,0.008993559,2
45325,801.826,301.8587494,0.771455301,240.2281881,0.98611927,0.88590552,0.7958298,0.006659873,3
60794,984.123,396.8343705,0.86926848,278.2181246,0.989372956,0.788808932,0.70109382,0.006527525,4
45419,814.808,313.6850611,0.8065819,240.477165,0.989283614,0.859680079,0.766619756,0.006906472,3
39104,714.999,249.0066917,0.594668087,223.1339489,0.991631587,0.961214203,0.896096195,0.006367806,5
60178,974.122,390.9521962,0.862360538,276.8050023,0.988534069,0.796931348,0.708027746,0.006496597,4
42813,784.783,296.4027176,0.782297431,233.476347,0.98763524,0.87354715,0.787699752,0.006923194,3
56048,923.044,361.6974023,0.836631764,267.1376611,0.987734386,0.826656675,0.738566712,0.006453351,3
26859,606.793,216.9853438,0.684674446,184.9268529,0.98597702,0.916681737,0.85225504,0.008078683,2
28532,626.691,230.3359945,0.728005767,190.5992411,0.988600534,0.912925134,0.827483527,0.0080729,2
57371,905.574,352.9530277,0.805638828,270.2721331,0.985078984,0.879132618,0.765745331,0.006152116,4
35249,706.381,272.6598718,0.795320184,211.8499958,0.987283982,0.8877254,0.776975337,0.007735251,3
42982,784.328,294.3925644,0.773428647,233.9367054,0.988978625,0.8780132,0.794642031,0.006849206,3
32493,658.39,233.8035277,0.652417691,203.3995392,0.989825449,0.941961652,0.86995924,0.007195504,2
26307,606.265,217.531817,0.703133705,183.0167006,0.985871683,0.899406859,0.84133302,0.008268971,2
56606,933.43,372.8717469,0.854112654,268.464146,0.987509159,0.816410951,0.719990582,0.006587142,4
32036,665.675,248.5658622,0.749876286,201.9641108,0.988124981,0.90849733,0.812517492,0.007758954,2
40580,925.731,259.0915135,0.633271907,227.3060948,0.97190621,0.595048401,0.877319723,0.00638471,5
26987,609.579,230.7449769,0.761865306,185.3669755,0.98893327,0.912650464,0.803341325,0.008550227,2
51115,855.9,319.2318022,0.76665692,255.1110333,0.989814295,0.876823491,0.79914041,0.006245364,3
30015,641.881,236.1660032,0.727173038,195.4898589,0.989907985,0.915459573,0.827764607,0.007868266,2
27701,608.531,216.2770942,0.655552716,187.8031113,0.988827015,0.940026068,0.868344898,0.007807555,2
45518,859.94,322.2866864,0.809340493,240.7391069,0.949023205,0.773493617,0.746971926,0.007080423,4
82174,1110.342,433.7984637,0.82713521,323.4612594,0.982073284,0.837588597,0.745648698,0.005279023,4
40196,729.067,251.1953254,0.581713831,226.2280636,0.990195595,0.950293633,0.900606184,0.006249262,5
79501,1086.552,418.2282897,0.81264623,318.1569063,0.984057236,0.846216374,0.760725456,0.005260667,4
23590,561.266,199.563129,0.655635504,173.3081673,0.986740285,0.941023211,0.868437813,0.008459649,2
35755,756.893,306.6087821,0.873331364,213.3651329,0.982712181,0.78429179,0.69588722,0.00857527,4
36594,688.123,235.7260542,0.543696217,215.8539504,0.991976145,0.971152874,0.915698314,0.006441659,5
26998,602.311,224.791428,0.732192797,185.4047497,0.991116006,0.935190029,0.824785675,0.008326225,2
35772,693.316,245.5102084,0.654231454,213.4158499,0.989817377,0.93517016,0.869274851,0.006863195,5
28612,618.909,229.7743407,0.723255647,190.8662617,0.990137385,0.938651728,0.830668303,0.008030698,2
42767,767.672,280.7109964,0.719821777,233.3508852,0.989175437,0.911942067,0.831285159,0.006563729,3
30959,652.398,245.7297323,0.75645984,198.5402303,0.988316042,0.914053353,0.807961774,0.007937263,2
35087,678.15,237.2938758,0.607471966,211.3626171,0.989006962,0.958748216,0.890720911,0.006763014,5
50098,865.101,341.5690539,0.835721936,252.5603981,0.987756068,0.841194887,0.739412412,0.006818018,3
31214,657.852,250.7045799,0.773573439,199.3562117,0.989444321,0.906364509,0.795183765,0.008031799,2
35703,684.558,235.5078025,0.57261619,213.2099235,0.990951733,0.957401434,0.905319999,0.006596303,5
69655,1015.666,394.0279856,0.818904916,297.8044669,0.991360906,0.848516578,0.755795217,0.005656851,4
28234,622.391,227.9850299,0.716616589,189.6012798,0.988585434,0.915916044,0.831639165,0.00807484,2
81568,1133.606,392.5502676,0.735714675,322.2663544,0.985656456,0.797637211,0.820955636,0.004812552,1
40646,762.13,279.6726691,0.748057969,227.4908669,0.988953771,0.879365782,0.8134183,0.006880694,3
43743,829.88,345.6438071,0.882993055,235.9985538,0.988296695,0.798156091,0.682779639,0.007901694,4
175387,1587.972,603.2318039,0.786945804,472.5565194,0.991514405,0.874020427,0.783374677,0.003439433,2
38819,730.463,249.1774369,0.602001716,222.3193331,0.987409065,0.914234829,0.892212938,0.006418956,5
51074,858.232,321.6669537,0.774492282,255.0086989,0.984578016,0.871365436,0.79277245,0.006298057,3
34305,677.703,242.4443654,0.667370614,208.9939774,0.98941509,0.93861712,0.862028602,0.007067319,2
34445,691.289,265.1140991,0.780440689,209.4199993,0.98883275,0.905767556,0.789924037,0.007696737,2
37313,712.714,257.0721399,0.692382133,217.9641877,0.989655996,0.923080236,0.847871682,0.006889613,2
59652,964.522,378.7807886,0.842536203,275.5926075,0.974005617,0.805769078,0.727578103,0.006349842,4
61129,964.969,369.3481688,0.820856751,278.9836198,0.989206421,0.824955328,0.755340471,0.00604211,4
59181,956.187,393.7163491,0.87092525,274.5024399,0.985922767,0.813404355,0.697208639,0.006652749,4
55702,944.889,387.0140646,0.879605493,266.3118269,0.987256518,0.784005423,0.688119247,0.006947938,4
47225,910.43,358.0308728,0.881066631,245.2116178,0.978249612,0.71595992,0.68488959,0.007581384,4
159596,1509.379,536.5140723,0.706144499,450.7814752,0.990289214,0.880309238,0.840204383,0.003361701,2
31472,669.924,240.3034118,0.718590409,200.1784078,0.985594388,0.881217541,0.833023578,0.007635467,2
42013,735.014,248.4591518,0.497059983,231.2847012,0.99319165,0.977242476,0.93087616,0.005913864,5
34870,702.12,261.0517751,0.757378401,210.7080039,0.989640982,0.88887179,0.807150244,0.007486429,2
37968,724.161,269.7300926,0.746346036,219.8689588,0.990710782,0.909823858,0.815144342,0.007104143,2
29495,636.061,233.8000818,0.725392842,193.7890615,0.988935457,0.916137645,0.828866526,0.00792677,2
57433,975.96,340.4333752,0.769706062,270.4181332,0.973737751,0.757717521,0.794334965,0.005927487,1
40710,728.852,252.687638,0.5822343,227.6698967,0.991258614,0.963013259,0.90099341,0.006207016,5
166007,1524.336,569.0053538,0.754319176,459.7463182,0.989886883,0.897790183,0.807982412,0.003427599,2
49182,865.13,352.5693885,0.862183665,250.2408186,0.987768874,0.825758979,0.709763317,0.007168667,4
30846,646.738,241.1467794,0.735226505,198.1775643,0.987640881,0.926727306,0.821813025,0.007817765,2
30350,640.443,235.8713896,0.718386697,196.5777713,0.989211564,0.929838647,0.833410833,0.00777171,2
44935,785.847,289.9400126,0.728877635,239.1924308,0.988190535,0.914362931,0.824972133,0.006452432,3
44790,792.589,306.4200046,0.793830802,238.8061959,0.98996552,0.895972841,0.779342707,0.006841259,3
48319,826.388,306.0555749,0.747708906,248.0356054,0.990610329,0.889118808,0.810426686,0.006334063,3
176826,1632.597,640.2908694,0.83228635,474.4911545,0.984192891,0.833677343,0.741055631,0.003621022,2
48623,896.599,360.6307342,0.876333064,248.8146426,0.98024313,0.760072666,0.689942978,0.007416875,4
73623,1101.269,428.5121811,0.858554071,306.1694221,0.981888745,0.762845424,0.714494093,0.005820358,1
71598,1066.952,400.0596424,0.820404274,301.9294701,0.982706086,0.790352791,0.754711143,0.005587581,1
31543,657.103,249.883935,0.764240518,200.4040792,0.989957003,0.918006931,0.801988648,0.007922009,2
45479,807.807,310.5867369,0.79811215,240.6359517,0.987235982,0.875801221,0.774778582,0.006829234,3
39600,736.956,276.151578,0.748693747,224.5446191,0.990966192,0.91626676,0.813120898,0.006973525,3
46963,815.744,305.1533386,0.764969195,244.5304659,0.98927789,0.886865825,0.801336361,0.006497739,3
66365,1009.445,345.0726958,0.703113173,290.6863299,0.982559259,0.818433957,0.84239157,0.005199619,1
41836,757.765,272.0990391,0.692993649,230.7969878,0.988937216,0.915568694,0.848209492,0.006503945,5
40441,760.734,276.5748288,0.734593729,226.9164613,0.988173488,0.878144724,0.820452325,0.006838971,3
45674,809.693,305.7368435,0.781664372,241.1512865,0.989385668,0.875463698,0.788754419,0.006693892,3
